area_sqft,bedrooms,bathrooms,stories,garage_spaces,age_years,distance_to_city_km,school_rating,crime_rate,location,condition,has_pool,has_garden,price
2228.0,3,2,1,2.0,39.0,0.65,8.2,0.14,Urban,Fair,0,0,416370.0
3107.0,4,2,1,1.0,7.1,25.7,7.0,7.07,Suburban,Excellent,0,1,452073.0
1685.0,3,2,1,2.0,21.3,16.9,4.3,2.06,Suburban,Good,0,0,251674.0
1281.0,1,1,2,2.0,11.3,11.24,2.1,2.69,Suburban,Poor,1,0,178926.0
903.0,4,2,1,3.0,18.3,21.68,5.8,1.15,Urban,Good,0,1,249724.0
1325.0,4,2,2,2.0,4.5,1.99,6.4,3.81,Suburban,Fair,0,0,255099.0
1778.0,4,4,1,2.0,42.7,14.48,4.9,0.46,Rural,Poor,0,0,187892.0
2966.0,1,1,1,1.0,11.3,9.37,6.8,0.13,Urban,Excellent,0,0,515735.0
1464.0,4,2,2,3.0,26.7,16.31,7.4,1.26,Rural,Good,0,0,207992.0
1945.0,4,3,1,2.0,6.8,12.75,7.7,4.81,Rural,Fair,1,1,283598.0
1789.0,4,4,1,1.0,1.6,3.4,2.3,3.52,Urban,Good,0,0,385811.0
2572.0,4,2,1,2.0,16.8,11.91,4.1,1.82,Suburban,Excellent,0,0,411508.0
3443.0,5,4,2,1.0,0.1,2.44,6.0,2.12,Urban,Poor,0,0,614574.0
1455.0,4,3,2,2.0,9.7,3.19,7.5,0.35,Suburban,Good,0,1,302310.0
1482.0,4,3,1,2.0,3.2,0.91,7.4,4.59,Suburban,Good,0,1,318034.0
2479.0,6,3,2,1.0,14.8,21.88,7.3,3.87,Urban,Fair,0,0,433250.0
2243.0,4,3,1,2.0,58.3,2.75,5.8,2.67,Suburban,Good,0,0,329570.0
3000.0,3,1,1,1.0,9.4,5.88,5.9,1.57,Rural,Fair,0,1,370070.0
2180.0,4,3,1,1.0,25.5,3.97,5.2,8.34,Suburban,Good,0,0,348976.0
1566.0,3,2,2,1.0,10.6,25.74,7.9,5.28,Urban,Excellent,0,0,308390.0
2184.0,3,2,1,2.0,10.3,3.26,4.8,2.59,Urban,Fair,0,0,398281.0
2521.0,4,3,1,1.0,40.0,12.06,8.0,1.16,Suburban,Excellent,1,0,395194.0
2333.0,5,2,1,0.0,33.1,15.47,6.9,2.41,Rural,Good,0,1,298696.0
2130.0,5,4,1,2.0,23.1,4.58,6.4,2.14,Rural,Fair,0,1,318817.0
2493.0,3,2,2,1.0,5.3,3.8,5.3,1.25,Suburban,Good,0,1,458055.0
2560.0,3,2,1,0.0,11.8,11.02,4.1,0.92,Suburban,Poor,0,1,364523.0
2698.0,3,1,1,1.0,3.8,19.53,5.3,1.31,Urban,Excellent,0,1,498480.0
2222.0,6,5,2,1.0,8.8,11.25,5.9,2.13,Urban,Good,0,1,467229.0
1691.0,6,3,1,1.0,9.9,2.06,2.2,1.4,Suburban,Good,0,0,281902.0
1895.0,4,2,2,0.0,26.7,17.54,6.1,0.76,Suburban,Good,1,0,317526.0
2584.0,4,2,2,3.0,34.0,3.92,8.2,3.58,Suburban,Good,1,1,480772.0
1269.0,4,3,1,2.0,8.0,6.87,7.5,1.9,Rural,Excellent,0,1,256748.0
2040.0,4,3,2,1.0,0.3,14.24,5.6,0.18,Suburban,Good,0,0,375053.0
1544.0,2,1,1,1.0,29.7,1.67,6.6,1.15,Suburban,Excellent,0,0,272163.0
1819.0,3,2,2,1.0,2.9,12.28,5.5,5.41,Urban,Good,0,0,358995.0
2631.0,4,2,1,2.0,14.6,7.25,6.8,3.52,Rural,Fair,0,0,280413.0
1924.0,4,2,1,0.0,0.4,17.9,9.3,0.98,Suburban,Excellent,0,0,361136.0
1830.0,3,2,2,,7.7,1.51,,,Rural,Good,0,0,245905.0
916.0,5,4,2,2.0,64.0,4.37,7.4,0.2,Suburban,Good,0,1,191009.0
2285.0,2,1,3,,1.6,14.31,,,Suburban,Excellent,0,1,351584.0
2220.0,3,2,2,1.0,8.3,0.2,7.8,0.7,Suburban,Poor,0,1,354661.0
3206.0,4,2,1,2.0,5.5,0.95,3.5,0.02,Urban,Good,0,1,596005.0
1600.0,4,4,1,2.0,35.3,37.31,6.0,1.42,Suburban,Fair,0,0,219868.0
1942.0,4,4,1,1.0,30.5,2.63,7.6,1.11,Rural,Good,0,0,264958.0
1962.0,3,2,2,2.0,4.1,29.69,7.8,1.94,Urban,Excellent,1,0,414030.0
2825.0,2,1,1,0.0,1.3,1.61,7.7,3.98,Urban,Excellent,0,1,513671.0
1738.0,4,2,3,2.0,14.8,3.58,7.0,4.62,Suburban,Good,0,0,311290.0
1981.0,4,2,1,1.0,6.2,11.18,6.1,1.28,Urban,Good,0,1,388015.0
2195.0,2,1,1,2.0,16.7,8.58,7.5,1.4,Suburban,Excellent,0,0,347717.0
1921.0,4,3,1,3.0,0.5,6.96,4.8,0.4,Suburban,Good,0,1,363371.0
1510.0,3,2,2,3.0,2.1,6.04,5.0,0.12,Urban,Fair,1,0,323304.0
1926.0,4,3,2,3.0,17.4,14.83,6.6,2.56,Rural,Good,0,1,258888.0
2498.0,4,3,2,2.0,3.6,2.14,6.8,0.17,Suburban,Excellent,0,0,464948.0
1133.0,2,1,1,1.0,29.2,4.67,3.2,3.31,Rural,Excellent,0,0,128870.0
1886.0,1,1,2,1.0,0.9,1.35,7.3,1.94,Suburban,Good,0,1,358548.0
1345.0,4,2,1,2.0,3.6,7.25,7.9,0.55,Rural,Excellent,1,1,281051.0
2577.0,4,2,2,2.0,98.1,2.31,6.4,1.94,Urban,Fair,0,0,383656.0
810.0,4,3,2,1.0,8.5,3.25,10.0,0.51,Urban,Fair,1,1,268504.0
1437.0,4,2,1,3.0,18.2,5.1,5.3,1.44,Urban,Excellent,0,1,353786.0
2045.0,4,2,2,2.0,3.0,0.22,5.9,4.02,Suburban,Fair,1,1,347451.0
2818.0,6,3,2,3.0,14.1,0.77,5.8,1.55,Rural,Fair,0,0,343702.0
1757.0,3,2,1,2.0,19.4,9.27,6.4,0.4,Suburban,Good,0,0,289654.0
1439.0,3,2,2,1.0,5.7,4.48,5.9,3.22,Rural,Good,0,0,213365.0
3023.0,3,2,1,0.0,26.5,16.01,4.0,0.52,Urban,Good,0,1,509456.0
859.0,2,2,1,0.0,13.9,9.49,5.5,3.35,Urban,Fair,0,1,166855.0
400.0,4,2,1,1.0,7.4,0.2,6.3,1.63,Rural,Excellent,0,1,164412.0
2086.0,3,2,1,2.0,12.2,7.67,8.7,1.51,Suburban,Excellent,0,0,343856.0
1474.0,5,4,2,2.0,12.9,0.79,10.0,4.77,Suburban,Good,0,0,296350.0
1136.0,4,3,1,2.0,2.7,12.15,8.9,3.08,Urban,Good,0,1,312569.0
2260.0,4,4,2,2.0,7.7,38.15,5.1,0.08,Rural,Good,0,0,260642.0
1958.0,3,2,1,,6.3,6.06,,,Suburban,Good,0,1,309776.0
1433.0,2,1,3,1.0,7.7,9.19,6.2,5.12,Suburban,Good,0,0,243516.0
968.0,1,1,2,0.0,21.5,2.17,9.7,0.05,Urban,Good,0,0,211370.0
2367.0,3,3,2,1.0,9.9,4.6,6.2,1.97,Suburban,Fair,1,1,398862.0
2223.0,2,1,1,2.0,42.3,15.51,4.1,3.25,Rural,Fair,0,0,211022.0
1736.0,4,3,1,0.0,5.2,1.47,5.6,2.43,Rural,Good,1,0,255189.0
3000.0,5,3,1,,8.1,2.47,,,Urban,Good,0,1,554422.0
1104.0,5,3,2,1.0,23.2,4.72,7.7,3.23,Urban,Good,0,1,294825.0
808.0,4,3,2,2.0,11.8,9.97,6.1,2.94,Suburban,Good,0,1,179282.0
1350.0,3,2,1,1.0,11.9,3.77,7.7,4.31,Urban,Good,0,1,304070.0
1770.0,5,3,1,1.0,0.8,21.02,2.4,2.59,Suburban,Good,0,0,283760.0
1958.0,5,4,2,1.0,7.6,0.79,6.7,1.29,Urban,Poor,0,0,404797.0
1643.0,2,1,1,3.0,4.7,3.71,8.0,1.6,Urban,Good,0,0,354518.0
2029.0,4,3,2,1.0,100.0,9.87,5.0,3.15,Suburban,Good,1,0,276687.0
986.0,3,2,2,2.0,5.5,2.05,5.0,5.22,Suburban,Good,1,0,214364.0
2738.0,4,2,2,2.0,32.4,8.55,3.1,0.79,Suburban,Good,0,1,437993.0
1747.0,6,3,1,2.0,16.9,1.44,9.4,1.05,Rural,Good,0,0,252791.0
2526.0,1,1,1,3.0,6.3,0.46,5.2,6.67,Urban,Excellent,0,1,474197.0
2023.0,5,3,2,1.0,11.8,1.03,6.9,2.16,Suburban,Good,0,0,385548.0
2097.0,4,2,3,1.0,27.5,21.27,7.6,0.49,Urban,Good,0,0,402085.0
2170.0,6,4,1,0.0,32.2,6.42,9.2,2.72,Suburban,Excellent,0,0,372548.0
2091.0,3,2,1,2.0,2.6,12.73,6.2,10.0,Urban,Good,1,1,397148.0
2218.0,4,2,2,1.0,6.2,3.24,5.5,4.34,Urban,Good,0,0,421613.0
2664.0,2,1,3,1.0,6.1,7.18,6.8,3.42,Urban,Poor,0,1,468736.0
1928.0,3,1,2,2.0,0.6,5.46,8.8,0.58,Urban,Good,1,1,435491.0
2261.0,2,2,3,2.0,13.7,23.31,6.2,5.22,Rural,Good,0,0,270757.0
1742.0,6,5,1,,28.9,11.01,,,Suburban,Good,0,0,311313.0
2736.0,4,3,1,2.0,7.2,10.49,3.7,5.5,Rural,Good,0,1,387311.0
1360.0,5,2,2,2.0,20.2,0.38,4.3,1.0,Suburban,Excellent,0,0,293012.0
2971.0,5,4,2,1.0,14.8,6.38,8.1,0.16,Urban,Fair,0,0,557030.0
1774.0,2,2,1,1.0,7.1,5.03,5.9,1.62,Urban,Good,0,1,338471.0
870.0,3,2,1,2.0,2.3,21.03,5.4,0.79,Urban,Good,0,1,216369.0
1883.0,2,1,2,2.0,18.5,2.38,5.2,3.14,Urban,Good,1,0,379315.0
1357.0,3,2,1,1.0,28.9,2.52,6.7,7.87,Suburban,Excellent,0,0,197581.0
2346.0,3,2,1,1.0,17.4,4.24,6.1,2.94,Suburban,Fair,0,0,338951.0
1376.0,3,2,2,2.0,0.3,2.23,6.0,5.45,Suburban,Fair,0,0,255452.0
1510.0,3,2,2,3.0,3.7,1.11,8.9,1.51,Urban,Good,1,0,383466.0
572.0,2,1,2,2.0,1.1,15.58,9.3,3.69,Urban,Good,0,0,192769.0
1506.0,2,1,1,0.0,12.7,6.54,3.6,4.63,Urban,Good,0,0,241986.0
400.0,2,1,2,1.0,21.2,15.81,7.1,3.1,Urban,Excellent,1,1,173774.0
770.0,6,4,2,2.0,1.8,14.23,5.1,1.77,Suburban,Poor,1,1,226051.0
2294.0,4,2,2,0.0,27.3,2.65,6.1,2.46,Urban,Good,0,1,457936.0
2311.0,6,4,2,3.0,12.2,6.35,7.1,3.01,Suburban,Good,0,0,392874.0
2077.0,3,2,1,3.0,17.6,0.7,6.1,0.73,Suburban,Excellent,0,0,378006.0
1171.0,3,2,1,0.0,53.3,19.74,6.9,4.15,Urban,Excellent,0,0,191956.0
1769.0,4,2,1,3.0,1.3,4.14,7.7,7.51,Rural,Good,0,1,240919.0
1798.0,3,2,1,1.0,34.7,4.0,7.0,1.56,Suburban,Good,0,0,283285.0
1047.0,3,2,2,2.0,2.0,2.88,5.3,3.02,Urban,Fair,0,0,234694.0
2777.0,3,1,2,1.0,7.5,4.94,5.4,3.34,Rural,Good,0,0,359608.0
2370.0,2,1,2,1.0,28.6,2.32,3.9,2.71,Urban,Good,1,0,441368.0
1656.0,3,1,2,2.0,35.5,3.76,5.0,1.98,Urban,Good,0,0,295608.0
1817.0,3,3,1,2.0,10.6,12.87,10.0,5.34,Suburban,Good,0,0,301177.0
1935.0,4,3,1,0.0,13.5,14.38,5.1,1.49,Suburban,Good,1,0,325307.0
473.0,2,1,1,2.0,18.5,2.9,4.4,0.16,Urban,Good,0,1,155824.0
1639.0,3,1,1,1.0,26.8,5.06,7.1,4.65,Urban,Good,0,0,328520.0
1357.0,4,3,1,1.0,1.9,16.56,6.3,2.8,Rural,Fair,0,1,211347.0
1149.0,2,2,2,1.0,24.9,0.43,6.1,4.73,Urban,Fair,0,0,227425.0
1617.0,3,2,3,1.0,9.8,17.6,9.0,0.37,Urban,Fair,0,0,322615.0
2968.0,5,4,1,1.0,9.0,1.98,7.5,0.08,Suburban,Excellent,0,0,485608.0
2217.0,2,1,1,0.0,8.3,9.08,5.5,6.81,Rural,Poor,0,0,255032.0
1429.0,2,1,2,0.0,10.7,6.99,5.7,0.4,Urban,Excellent,0,0,302079.0
2172.0,3,1,1,0.0,43.5,6.44,5.6,4.15,Suburban,Fair,0,0,312298.0
2710.0,3,2,2,1.0,11.9,15.69,8.1,4.33,Suburban,Good,0,1,419527.0
2401.0,4,2,2,3.0,45.9,0.86,5.9,3.08,Suburban,Excellent,0,0,427095.0
1839.0,4,2,3,0.0,3.0,3.41,3.3,0.35,Suburban,Good,0,0,337345.0
1379.0,2,1,1,3.0,19.3,6.18,6.4,2.75,Rural,Fair,1,0,169958.0
2254.0,4,3,2,2.0,25.1,13.34,3.7,5.5,Urban,Fair,0,0,375580.0
2056.0,3,2,2,2.0,17.1,1.95,10.0,1.39,Urban,Excellent,0,0,451033.0
2382.0,2,2,2,2.0,14.0,12.99,4.8,1.33,Rural,Good,0,1,283280.0
2213.0,4,3,1,2.0,12.5,4.08,6.2,1.46,Suburban,Good,0,0,373981.0
2482.0,3,1,1,0.0,29.6,1.68,7.0,0.21,Suburban,Good,0,0,353327.0
1452.0,3,2,2,2.0,25.9,11.38,6.0,5.56,Suburban,Good,0,1,243840.0
2656.0,2,1,2,2.0,2.0,0.76,6.0,5.08,Suburban,Fair,0,1,410108.0
1928.0,3,2,2,2.0,28.3,5.79,7.3,10.0,Suburban,Good,0,1,283578.0
3149.0,3,2,2,2.0,8.0,0.53,9.2,2.2,Rural,Good,0,1,452488.0
1352.0,4,4,2,0.0,4.4,3.53,7.9,3.48,Suburban,Fair,0,1,274246.0
2928.0,2,1,1,2.0,30.6,7.35,9.2,0.57,Urban,Good,0,1,511305.0
1929.0,3,2,2,2.0,8.5,6.5,4.6,2.75,Suburban,Excellent,0,0,310091.0
1377.0,3,3,2,1.0,24.8,4.15,7.1,2.62,Suburban,Excellent,1,1,297262.0
1485.0,4,2,2,1.0,4.6,4.48,6.8,5.79,Suburban,Fair,0,1,264281.0
1592.0,4,3,3,2.0,0.1,2.06,7.1,4.44,Suburban,Fair,1,1,344925.0
2076.0,4,3,1,2.0,10.3,4.87,9.0,6.97,Urban,Excellent,0,1,451849.0
2140.0,4,3,2,1.0,1.6,24.5,6.1,5.08,Suburban,Fair,0,0,299576.0
1427.0,5,4,1,2.0,21.1,15.2,5.8,5.08,Suburban,Poor,0,0,256190.0
1784.0,3,3,1,1.0,4.8,1.26,7.5,0.16,Suburban,Excellent,0,1,365058.0
3192.0,3,1,2,0.0,8.8,0.24,3.3,4.68,Suburban,Fair,0,0,443762.0
2923.0,4,3,1,0.0,1.4,21.69,6.1,2.34,Urban,Good,0,1,534550.0
2084.0,6,4,2,0.0,5.1,5.99,6.3,1.2,Suburban,Good,0,0,394868.0
1825.0,5,4,1,1.0,22.8,6.17,4.8,0.15,Suburban,Excellent,0,1,324043.0
1878.0,3,1,1,1.0,2.5,12.14,8.4,2.83,Suburban,Fair,0,1,308445.0
2199.0,2,1,2,2.0,15.6,3.02,4.6,0.99,Suburban,Excellent,1,0,373704.0
1135.0,3,3,2,2.0,37.4,5.26,6.3,1.58,Suburban,Good,0,0,224332.0
1633.0,4,3,3,0.0,17.1,27.7,7.0,2.86,Urban,Good,0,0,299824.0
715.0,3,2,2,1.0,25.0,8.92,8.9,6.07,Suburban,Fair,0,1,134552.0
2059.0,3,1,2,1.0,1.7,1.34,6.5,4.36,Urban,Fair,1,1,454196.0
2221.0,4,2,1,2.0,4.3,1.14,8.2,1.5,Suburban,Good,0,0,418129.0
1486.0,3,2,1,0.0,33.7,1.83,7.8,1.23,Urban,Good,0,0,243888.0
2823.0,5,4,1,0.0,18.8,11.64,6.7,0.69,Urban,Excellent,0,1,582305.0
1003.0,3,2,2,3.0,15.3,2.8,4.5,1.16,Suburban,Good,0,1,222403.0
848.0,3,1,2,2.0,16.3,0.2,3.9,0.29,Suburban,Good,0,0,175783.0
1946.0,3,2,1,1.0,8.0,23.08,6.7,8.86,Suburban,Good,0,0,262061.0
2481.0,4,3,2,1.0,0.7,1.49,5.5,2.13,Suburban,Good,0,1,413963.0
2895.0,2,2,2,1.0,23.0,0.2,8.2,0.34,Suburban,Good,0,0,438131.0
1502.0,2,1,1,2.0,17.0,2.17,7.8,1.09,Suburban,Fair,0,1,239836.0
2501.0,6,3,1,2.0,9.6,2.14,6.2,1.98,Suburban,Excellent,0,0,429229.0
1775.0,2,1,2,0.0,34.5,4.39,4.4,1.9,Suburban,Good,0,1,248310.0
1688.0,4,2,2,2.0,6.1,20.24,7.4,0.09,Suburban,Good,0,0,308266.0
2374.0,4,4,2,1.0,5.2,16.91,4.7,7.53,Suburban,Good,1,1,394581.0
2224.0,3,2,1,1.0,30.9,4.88,5.1,0.81,Rural,Good,0,0,286122.0
775.0,4,3,3,1.0,23.9,4.23,4.7,0.04,Urban,Fair,0,0,206295.0
2760.0,3,2,1,1.0,10.9,6.48,6.3,0.2,Rural,Poor,0,0,300408.0
2697.0,4,3,1,1.0,2.1,2.23,8.6,2.17,Urban,Excellent,0,1,580554.0
1393.0,3,2,3,1.0,3.6,0.43,6.5,0.37,Urban,Fair,0,0,302098.0
2057.0,4,3,1,1.0,16.0,22.4,5.7,0.11,Urban,Good,0,0,399564.0
2121.0,2,1,2,0.0,7.3,1.65,3.8,1.19,Suburban,Fair,0,0,296035.0
1969.0,4,2,1,2.0,27.2,1.77,7.5,2.44,Urban,Good,0,0,387497.0
1442.0,2,1,2,1.0,44.9,5.12,5.1,0.3,Rural,Poor,1,0,161339.0
1363.0,3,2,3,0.0,24.6,5.41,6.7,0.94,Rural,Good,0,0,212237.0
1783.0,3,1,1,2.0,7.1,0.2,5.9,1.35,Suburban,Good,0,1,326253.0
2562.0,2,1,2,2.0,23.3,1.28,8.0,0.43,Suburban,Fair,0,1,396524.0
2153.0,4,3,1,2.0,6.5,3.8,6.2,1.76,Rural,Good,0,1,346259.0
1559.0,3,3,2,1.0,2.7,9.21,6.4,0.22,Rural,Excellent,0,1,224244.0
2302.0,5,3,1,1.0,0.5,2.07,7.4,0.12,Suburban,Good,0,0,400010.0
400.0,6,4,1,2.0,7.3,4.4,10.0,1.83,Suburban,Excellent,1,1,217125.0
2547.0,4,2,1,2.0,35.1,6.52,8.1,0.71,Suburban,Excellent,0,0,385514.0
669.0,2,1,1,1.0,4.1,17.56,6.3,0.25,Suburban,Excellent,0,0,145484.0
1564.0,3,2,3,3.0,3.5,3.16,6.5,1.38,Urban,Excellent,0,0,399577.0
1072.0,4,2,1,0.0,52.5,1.15,5.6,6.17,Suburban,Fair,0,0,143078.0
958.0,3,2,1,3.0,0.4,5.38,4.8,3.22,Urban,Excellent,1,0,286643.0
2555.0,2,2,1,2.0,23.1,10.99,5.5,4.23,Suburban,Excellent,0,0,352879.0
1496.0,4,3,1,2.0,5.8,0.93,5.1,5.14,Suburban,Excellent,0,1,294275.0
2025.0,4,2,2,3.0,0.6,4.42,7.7,9.0,Rural,Poor,0,0,252295.0
1770.0,4,3,3,2.0,37.5,0.2,4.6,3.6,Rural,Excellent,0,1,274885.0
2110.0,2,1,1,1.0,2.3,0.27,8.9,2.34,Suburban,Good,0,0,327205.0
1850.0,4,2,2,1.0,12.0,5.28,7.9,1.14,Suburban,Good,0,0,325969.0
966.0,3,3,2,0.0,4.8,2.83,6.5,0.5,Urban,Fair,0,0,265810.0
2448.0,3,2,1,1.0,1.0,14.92,6.5,2.9,Suburban,Fair,0,0,357092.0
1479.0,5,4,2,2.0,0.8,7.37,5.5,10.0,Urban,Excellent,0,0,317824.0
788.0,3,1,2,1.0,1.8,4.84,7.0,1.57,Urban,Good,0,1,259136.0
1522.0,3,2,2,1.0,1.1,4.19,8.5,3.22,Suburban,Good,1,1,331909.0
2775.0,1,1,2,,21.4,5.5,,,Urban,Excellent,0,0,513551.0
2353.0,5,3,1,2.0,10.0,0.33,3.7,1.41,Urban,Fair,1,0,454320.0
1573.0,4,3,3,,6.3,17.86,,,Rural,Good,0,1,267300.0
1573.0,4,2,2,1.0,8.1,51.03,7.1,1.76,Urban,Good,0,0,254783.0
1591.0,4,3,2,1.0,39.7,1.6,4.5,1.14,Urban,Fair,0,0,297476.0
3150.0,2,1,2,,36.2,1.03,,,Urban,Fair,0,0,498832.0
2048.0,3,1,1,0.0,18.9,1.24,5.0,5.18,Urban,Fair,0,1,376064.0
2080.0,3,1,3,2.0,32.4,8.65,5.2,5.36,Urban,Fair,0,1,354388.0
2470.0,2,1,2,1.0,5.8,8.66,5.9,0.65,Suburban,Good,0,1,399164.0
1955.0,3,1,1,1.0,7.2,15.07,6.0,5.66,Urban,Excellent,0,0,372191.0
1632.0,5,3,1,3.0,14.3,11.15,5.3,1.04,Rural,Good,0,0,245988.0
1672.0,1,1,2,0.0,14.7,4.78,5.1,0.93,Urban,Fair,1,0,299322.0
1753.0,3,1,1,1.0,9.9,7.59,6.1,3.24,Suburban,Fair,0,1,311685.0
1776.0,3,1,1,0.0,7.7,9.33,6.8,0.91,Suburban,Excellent,0,1,291472.0
2273.0,3,2,2,1.0,64.2,5.75,5.9,0.14,Suburban,Excellent,0,0,347242.0
1834.0,5,4,1,2.0,25.8,5.16,8.6,1.17,Suburban,Fair,0,0,335329.0
2276.0,3,2,1,1.0,8.6,8.29,7.4,3.2,Rural,Fair,0,0,303896.0
1748.0,3,2,1,0.0,19.5,6.52,3.6,0.99,Urban,Good,0,0,354931.0
1851.0,4,3,1,1.0,4.7,8.26,7.4,2.48,Suburban,Good,0,0,330192.0
501.0,2,1,2,2.0,1.6,7.59,7.6,2.7,Rural,Good,0,0,128202.0
2396.0,3,1,2,2.0,6.5,10.16,5.7,3.31,Urban,Good,0,1,487157.0
2025.0,3,2,1,2.0,7.7,8.24,3.8,5.69,Urban,Good,0,0,376185.0
2449.0,4,3,1,2.0,0.3,5.87,6.5,1.42,Urban,Excellent,0,0,500338.0
400.0,6,4,2,1.0,25.3,9.16,6.5,0.46,Suburban,Fair,0,0,135957.0
3157.0,4,3,1,1.0,6.7,4.78,4.5,0.96,Urban,Excellent,0,0,582474.0
1709.0,3,2,1,1.0,13.0,2.21,3.9,1.41,Urban,Good,0,0,352161.0
2520.0,4,2,1,1.0,1.2,0.2,6.3,3.13,Suburban,Good,0,1,446600.0
1124.0,2,1,2,1.0,2.9,6.57,6.1,0.03,Suburban,Good,0,0,220067.0
2198.0,1,1,2,2.0,33.1,7.15,5.7,0.95,Urban,Good,1,1,383906.0
1115.0,3,1,2,2.0,14.1,28.62,6.3,3.78,Urban,Good,0,0,231250.0
1395.0,3,2,2,3.0,45.0,3.59,4.5,2.78,Suburban,Good,1,0,218104.0
3044.0,3,2,2,1.0,100.0,4.01,5.7,3.29,Rural,Fair,1,0,281813.0
1676.0,4,4,2,2.0,7.0,1.8,7.5,4.18,Suburban,Good,0,1,333270.0
1941.0,5,4,2,2.0,5.3,0.59,5.9,3.82,Suburban,Good,0,0,373400.0
2366.0,3,1,1,2.0,29.3,11.86,3.5,2.87,Suburban,Fair,0,0,326865.0
2122.0,3,1,2,1.0,98.7,2.3,5.6,1.45,Urban,Excellent,0,0,334617.0
1898.0,2,2,2,1.0,14.9,7.51,4.6,10.0,Suburban,Fair,1,1,317651.0
2037.0,1,1,2,0.0,23.8,9.31,7.0,2.1,Rural,Good,0,0,241472.0
3362.0,4,3,1,1.0,22.8,5.1,7.1,0.57,Suburban,Fair,1,0,537185.0
1763.0,3,2,1,2.0,6.6,16.72,3.5,0.87,Rural,Good,0,0,245326.0
1931.0,4,3,2,,12.8,4.69,,,Rural,Fair,0,0,239134.0
2483.0,2,2,2,1.0,26.9,2.68,4.5,6.47,Urban,Good,0,0,421135.0
2519.0,1,1,2,2.0,17.5,18.11,9.3,0.49,Urban,Fair,0,0,465831.0
2572.0,3,2,1,2.0,0.3,15.82,6.4,0.21,Urban,Poor,0,1,449141.0
2215.0,3,2,2,1.0,6.2,1.43,4.3,5.33,Suburban,Good,0,0,342921.0
1057.0,1,1,2,2.0,2.3,0.21,4.4,6.17,Urban,Good,1,1,266431.0
2862.0,4,3,2,1.0,4.0,0.75,7.1,0.81,Rural,Fair,0,1,373876.0
1055.0,2,1,2,1.0,35.4,2.7,5.8,1.18,Urban,Poor,1,0,189859.0
1997.0,4,4,2,1.0,0.6,28.68,6.3,2.7,Urban,Excellent,1,1,431662.0
1310.0,3,1,2,2.0,3.7,6.54,9.4,1.0,Urban,Fair,0,1,336543.0
1758.0,2,1,2,3.0,5.6,3.74,5.2,5.24,Rural,Excellent,0,1,254775.0
2014.0,3,1,3,0.0,14.4,17.57,6.6,0.28,Suburban,Good,0,1,298362.0
2009.0,4,3,1,2.0,11.5,4.83,9.1,0.1,Rural,Fair,0,1,266416.0
2074.0,3,1,1,1.0,3.7,3.03,7.0,0.58,Rural,Good,0,0,325523.0
2849.0,4,2,3,2.0,2.7,22.67,3.6,0.84,Suburban,Excellent,0,1,453092.0
2095.0,2,1,2,0.0,4.1,15.15,7.4,0.3,Urban,Good,1,0,422498.0
1641.0,4,3,2,1.0,10.5,14.85,4.4,0.17,Urban,Good,0,1,339087.0
2427.0,3,2,2,2.0,4.7,5.74,9.0,3.52,Urban,Good,0,0,490620.0
2573.0,4,2,1,2.0,44.2,12.46,5.0,0.45,Suburban,Excellent,1,1,443120.0
1002.0,4,3,2,1.0,9.4,1.58,10.0,6.13,Urban,Good,0,0,268341.0
2188.0,5,3,2,1.0,0.9,6.81,9.1,1.15,Urban,Fair,0,1,480361.0
2256.0,3,3,1,1.0,19.6,33.0,5.1,2.78,Suburban,Fair,0,1,277601.0
1607.0,2,1,1,1.0,6.0,2.75,6.5,0.64,Suburban,Fair,0,1,309946.0
2694.0,1,1,2,2.0,15.9,12.65,7.9,0.69,Suburban,Fair,0,1,396886.0
1702.0,4,2,1,3.0,4.9,5.39,7.9,2.14,Suburban,Fair,1,0,321227.0
1882.0,3,1,2,1.0,12.7,0.32,7.3,2.06,Rural,Good,0,1,264009.0
1688.0,4,3,1,1.0,22.2,11.52,8.8,3.66,Suburban,Fair,0,1,274624.0
1810.0,3,2,2,2.0,39.5,1.48,6.3,3.55,Urban,Good,0,1,347937.0
1087.0,3,2,3,1.0,4.5,7.99,5.8,2.78,Suburban,Good,0,1,186373.0
864.0,1,1,2,2.0,6.1,0.72,5.9,1.49,Rural,Fair,1,0,152195.0
2836.0,6,4,1,1.0,9.4,23.48,8.0,5.53,Urban,Poor,0,0,489117.0
1249.0,4,2,2,2.0,39.3,2.76,7.2,2.44,Suburban,Fair,0,0,227987.0
1156.0,5,4,1,2.0,34.7,2.05,7.0,10.0,Suburban,Fair,1,1,222018.0
400.0,3,2,1,2.0,1.4,1.11,7.9,4.28,Urban,Excellent,0,0,184866.0
1385.0,4,2,3,2.0,2.1,23.35,2.8,0.11,Rural,Good,0,1,206510.0
940.0,4,2,2,1.0,10.3,9.96,7.1,0.97,Urban,Poor,0,0,184680.0
2867.0,3,2,2,2.0,1.7,10.83,6.9,2.12,Suburban,Good,0,1,463032.0
2456.0,4,2,1,2.0,6.4,5.54,9.5,3.2,Suburban,Fair,0,1,375112.0
1353.0,5,4,1,1.0,2.4,5.15,3.7,2.0,Suburban,Good,0,0,297826.0
3264.0,5,3,1,1.0,15.2,0.93,9.3,3.86,Urban,Good,0,1,645180.0
2438.0,4,3,2,0.0,44.8,6.56,6.6,0.83,Urban,Good,0,1,435172.0
